s.no,restaurant_name,restaurant_type,rate,num_of_ratings,avg_cost,online_order,table_booking,cuisines_type,area,local_address,cuisine_count,price_category
4114,Myu Bar at Gilly's Redefined,60,4.4,1.7294851458843505,1.4329342229701059,0,1,37,6,Koramangala 4th Block,2.900421855230049,3
4115,Naachiyar's,21,3.9,-0.12146170171301794,0.13192058549147342,1,0,634,4,Ulsoor,-1.1328300493790044,1
4116,Naadan Bhakshanasaala,68,3.3,-0.3055430944029022,-0.6270040363710622,0,0,1321,8,Electronic City,-0.3261796684571938,0
4117,Naani'z Biryani,68,3.3,-0.30892073463574415,-0.5185862332478428,0,0,307,10,Koramangala 1st Block,-1.1328300493790044,0
4118,Naati Biriyani,68,3.1,-0.3122983748685861,-0.5185862332478428,0,0,1281,6,BTM,-0.3261796684571938,0
4119,Naati Manae,21,3.9,0.49833528101347324,0.34875619173791217,1,1,1802,6,Koramangala 5th Block,1.2871210933864277,3
4120,Nadan Thattukada,68,3.7,-0.2599449512595364,-0.7354218394942816,1,0,1288,13,BTM,-1.1328300493790044,0
4121,Nadeem's Kitchen,80,2.9,-0.3072319145193232,-0.08491502075496535,1,0,350,14,Hennur,-0.3261796684571938,1
4122,Nadella's Kitchen,68,3.2,-0.3122983748685861,-0.5185862332478428,0,0,1490,1,Bannerghatta Road,-0.3261796684571938,0
4123,Nagappa Naidu Hotel,68,2.8,-0.2515008506774316,-0.7354218394942816,0,0,1977,10,Bommanahalli,-1.1328300493790044,0
4124,Nagarjuna,21,4.2,1.3191018575940583,0.5655917979843509,0,0,45,23,Marathahalli,-0.3261796684571938,3
4125,Nagarjuna Chimney,21,4.0,1.2346608517730104,0.13192058549147342,0,0,45,2,Jayanagar,-0.3261796684571938,1
4126,Nagas,46,3.3,-0.2616337713759574,-0.08491502075496535,1,0,94,22,Yeshwantpur,0.48047071246461687,1
4127,Naga's,46,2.7,-0.29203253347153457,-0.08491502075496535,0,0,1176,1,Bannerghatta Road,0.48047071246461687,1
4128,Nagashree's,21,2.9,-0.24136792997890588,0.023502782368254035,0,0,2071,4,Shanti Nagar,0.48047071246461687,1
4129,Nagli Veg & Non Veg,68,2.8,-0.2515008506774316,-0.843839642617501,0,0,1455,11,Old Airport Road,-1.1328300493790044,0
4130,Naidoo's Donne Biryani,80,3.5,-0.29709899382079746,-0.5185862332478428,1,0,1988,9,Kammanahalli,-0.3261796684571938,0
4131,Naidu Military Hotel,21,2.7,-0.27514433230732505,0.13192058549147342,0,0,2005,2,Shanti Nagar,0.48047071246461687,1
4132,Naina Nand Food Express,68,3.3,-0.3055430944029022,-0.5185862332478428,1,0,1516,14,HBR Layout,-0.3261796684571938,0
4133,Nainital North Indian Restaurant,68,3.5,-0.19576978683554006,-0.3017506270014041,1,0,1455,8,Electronic City,-1.1328300493790044,2
4134,Nakkala's Food Hunt,21,2.4,-0.09106293961744072,0.13192058549147342,1,0,1516,23,Marathahalli,-0.3261796684571938,1
4135,Nakkshatra,21,3.9,-0.1856368661370143,1.2160986167236671,0,1,1460,11,Indiranagar,-0.3261796684571938,3
4136,Nalaas Aapakadai,46,2.7,-0.2633225914923783,-0.3017506270014041,0,0,1997,29,Whitefield,-0.3261796684571938,2
4137,NalaMaharaja,21,3.3,-0.3072319145193232,-0.08491502075496535,0,0,1455,24,New BEL Road,-1.1328300493790044,1
4138,Nalukettu,33,3.5,-0.3122983748685861,-0.1933328238781847,1,0,1288,14,HBR Layout,-1.1328300493790044,1
4139,Namak,68,3.1,-0.3106095547521651,0.24033838861469278,1,0,1516,14,Nagawara,-0.3261796684571938,3
4140,Namak Swad Anusaar,68,3.8,-0.05728653728902158,-0.3017506270014041,1,0,1546,5,Marathahalli,1.2871210933864277,2
4141,Namakh Store And Cafe,14,3.7,-0.2886548932386927,-0.3017506270014041,1,0,491,22,New BEL Road,0.48047071246461687,2
4142,Namana Garden,68,2.6,-0.19239214660269813,-0.3017506270014041,0,0,1819,1,BTM,1.2871210933864277,2
4143,Namana Restaurant,68,3.7,-0.2683890518416412,-0.5185862332478428,0,0,1589,26,Basaveshwara Nagar,0.48047071246461687,0
4144,Namaste,68,2.8,-0.2515008506774316,-1.017308127614652,0,0,1977,6,BTM,-1.1328300493790044,0
4145,Namaste Kitchen,21,3.8,-0.028576595309865314,-0.3017506270014041,1,0,1798,6,Koramangala 5th Block,0.48047071246461687,2
4146,Namdhari's Salad Bar,68,3.9,-0.18057040578775144,-0.5185862332478428,0,0,1271,11,Indiranagar,1.2871210933864277,0
4147,Nami's Global Kitchen,80,3.3,-0.30892073463574415,-0.6486875969957061,0,0,1245,11,Indiranagar,1.2871210933864277,0
4148,Namma Atithi,68,2.8,-0.2515008506774316,-0.7354218394942816,0,0,1802,8,Electronic City,1.2871210933864277,0
4149,Namma Banashankari Donne Biryani,68,4.0,-0.16030456439069996,-0.6270040363710622,1,0,350,2,JP Nagar,-0.3261796684571938,0
4150,Namma Biriyani,68,3.7,-0.2954101737043765,-0.6270040363710622,1,0,328,6,Koramangala 5th Block,0.48047071246461687,0
4151,Namma Biryani,68,3.6,-0.2785219725401669,-0.6270040363710622,1,0,328,0,Banashankari,0.48047071246461687,0
4152,Namma Brahmin's Idli,68,3.6,-0.2616337713759574,-0.9522574457407204,1,0,1977,0,Jayanagar,-1.1328300493790044,0
4153,Namma Halli Jonne Biryani,68,3.3,-0.3122983748685861,-0.5185862332478428,1,0,307,1,Bannerghatta Road,-1.1328300493790044,0
4154,Namma Kadai,68,3.4,-0.3122983748685861,-0.843839642617501,0,0,1977,6,BTM,-1.1328300493790044,0
4155,Namma Kudla,68,3.9,0.01871036794992148,-0.3017506270014041,1,0,1363,1,JP Nagar,1.2871210933864277,2
4156,Namma Madurai,68,3.0,-0.018443674611339573,-0.7354218394942816,1,0,1977,23,Kaggadasapura,-1.1328300493790044,0
4157,Namms Cafe,33,3.1,-0.3072319145193232,-0.5185862332478428,1,0,397,6,Koramangala 2nd Block,2.900421855230049,0
4158,Nammura Baduta,68,3.3,-0.3055430944029022,-0.41016843012462345,1,0,1977,22,Vasanth Nagar,-1.1328300493790044,2
4159,Nammura Donne Biriyani,68,3.2,-0.3106095547521651,-0.5185862332478428,1,0,307,1,Bannerghatta Road,-1.1328300493790044,0
4160,Nammura Upachara,68,3.6,-0.24981203056101067,-0.5185862332478428,1,0,747,22,Basaveshwara Nagar,0.48047071246461687,0
4161,Nammura Upahara,68,3.8,-0.2515008506774316,-0.9522574457407204,0,0,1977,6,JP Nagar,-1.1328300493790044,0
4162,Nandana Mess,58,3.3,-0.3055430944029022,-0.41016843012462345,0,0,2003,28,Bellandur,-0.3261796684571938,2
4163,Nandanam Family Restaurant,68,3.3,-0.3122983748685861,-0.3017506270014041,0,0,1294,8,Electronic City,-0.3261796684571938,2
4164,Nandanam Restaurant,80,3.8,-0.23461264951322205,-0.3017506270014041,1,0,1783,8,Electronic City,-0.3261796684571938,2
4165,Nandanavanam,68,3.3,-0.30892073463574415,-0.5185862332478428,0,0,1977,25,Old Airport Road,-1.1328300493790044,0
4166,Nanda's,21,2.9,0.29061040669369553,-0.1933328238781847,1,0,1517,3,HSR,0.48047071246461687,1
4167,Nandhana Palace,21,4.2,1.8460137339173968,0.5655917979843509,0,0,55,24,New BEL Road,1.2871210933864277,3
4168,Nandhanam Restaurant,68,3.7,-0.3072319145193232,-0.5185862332478428,1,0,2033,6,HSR,-0.3261796684571938,0
4169,Nandhanus Rasoi,68,3.4,-0.30385427428648126,-0.7354218394942816,1,0,760,1,Jayanagar,0.48047071246461687,0
4170,Nandhanu's Rasoi,68,3.0,-0.023510134960602443,-0.3017506270014041,1,0,718,0,Kumaraswamy Layout,-0.3261796684571938,2
4171,Nandhi Andhra Style Family Restaurant,68,3.4,-0.29709899382079746,-0.3017506270014041,1,0,1946,2,Jayanagar,2.900421855230049,2
4172,Nandhini,22,3.7,-0.13159462241154368,0.13192058549147342,1,0,65,15,Banaswadi,0.48047071246461687,1
4173,Nandhini Deluxe,21,2.6,0.15888243761286092,0.13192058549147342,0,0,1455,0,Banashankari,-1.1328300493790044,1
4174,Nandhini Paradise,21,3.7,0.16901535831138664,0.13192058549147342,0,1,1455,11,Indiranagar,-1.1328300493790044,1
4175,Nandi Bidadi Thatte Idli,68,2.9,-0.2633225914923783,-0.9522574457407204,0,0,1977,1,JP Nagar,-1.1328300493790044,0
4176,Nandi Chats and Juice,68,3.6,-0.23967910986248492,-0.843839642617501,0,0,2099,0,Banashankari,-1.1328300493790044,0
4177,Nandi Mess - Feel Like Mom's,68,3.6,-0.2683890518416412,-0.6270040363710622,1,0,1977,5,Whitefield,-1.1328300493790044,0
4178,Nandighosha,68,3.6,0.584465106950942,-0.3017506270014041,1,0,260,5,Marathahalli,2.0937714743082383,2
4179,Nandini Andhra Style Mess,68,3.4,-0.2717666920744831,-0.41016843012462345,0,0,1617,25,Old Airport Road,0.48047071246461687,2
4180,Nandini Deluxe,21,2.8,-0.22616854893111726,0.13192058549147342,0,0,1516,5,Brookefield,-0.3261796684571938,1
4181,Nandini Dosa Camp,68,2.8,-0.2515008506774316,-0.9522574457407204,0,0,1977,8,Electronic City,-1.1328300493790044,0
4182,Nandini Swadista Loka,68,3.3,-0.3122983748685861,-0.5185862332478428,0,0,1798,22,Rajajinagar,0.48047071246461687,0
4183,Nando's,21,4.1,0.20110294052338482,1.4329342229701059,1,0,1890,22,Malleshwaram,1.2871210933864277,3
4184,Nanna Munna,68,3.4,-0.3055430944029022,-0.7354218394942816,0,0,1516,6,BTM,-0.3261796684571938,0
4185,Nanna Munna Paratha House,68,3.5,-0.2987878139372184,-0.5185862332478428,1,0,1455,17,BTM,-1.1328300493790044,0
4186,Napoli Italian Bistro,22,4.1,1.4643403876062606,1.4329342229701059,1,1,1236,3,HSR,1.2871210933864277,3
4187,Narayana Veg Treat,68,3.1,-0.3055430944029022,-0.41016843012462345,0,0,1798,8,Electronic City,0.48047071246461687,2
4188,Narmadha's Hyderabad Biriyani,21,3.9,0.025465648415605308,0.023502782368254035,0,0,365,6,BTM,0.48047071246461687,1
4189,Nashta Pani -The Gujarat's Special,68,3.4,-0.17888158567133047,-0.7354218394942816,1,0,1148,5,Marathahalli,-0.3261796684571938,0
4190,Nasi And Mee,21,4.4,1.212706190259538,0.9992630104772284,1,1,1355,29,Whitefield,2.900421855230049,3
4191,Nati Biriyani Mane,80,3.2,-0.3122983748685861,-0.7354218394942816,0,0,392,13,JP Nagar,-0.3261796684571938,0
4192,Nati Palace,68,3.5,-0.3004766340536394,-0.7354218394942816,1,0,2046,1,JP Nagar,-0.3261796684571938,0
4193,Natuna Seafood House,68,4.1,-0.19070332648627716,-0.1933328238781847,1,0,1937,16,Koramangala 5th Block,-1.1328300493790044,1
4194,Natural Ice Cream,34,4.1,-0.11808406148017603,-0.843839642617501,0,0,1194,9,Frazer Town,-0.3261796684571938,0
4195,Natural Mumbai Kulfi,34,3.5,-0.3055430944029022,-0.8872067638667888,1,0,1189,1,BTM,-1.1328300493790044,0
4196,Natural Veg,68,3.1,-0.28189961277300885,-0.6270040363710622,1,0,1843,24,Sanjay Nagar,-0.3261796684571938,0
4197,Nature's Caff,14,3.9,-0.26501141160879926,-0.3017506270014041,0,0,876,22,Sadashiv Nagar,0.48047071246461687,2
4198,Nature's Nectar,21,3.7,-0.25487849091027354,0.13192058549147342,0,0,869,10,HSR,-0.3261796684571938,1
4199,Nature's Restaurant,68,3.3,-0.3122983748685861,-0.5185862332478428,0,0,709,25,Domlur,0.48047071246461687,0
4200,Navab's,33,3.6,-0.30385427428648126,0.13192058549147342,0,0,1422,16,Koramangala 4th Block,-1.1328300493790044,1
4201,Navami,21,3.5,-0.1856368661370143,0.13192058549147342,1,0,82,2,Jayanagar,2.900421855230049,1
4202,Navami Kitchen,21,2.8,-0.2515008506774316,-0.08491502075496535,1,0,83,14,Banaswadi,1.2871210933864277,1
4203,Navaneetha,68,3.3,-0.3122983748685861,-0.3017506270014041,0,0,62,19,Koramangala 8th Block,-0.3261796684571938,2
4204,Navarang Fast Food,68,3.6,-0.12652816206228082,-0.5185862332478428,1,0,1585,9,Kammanahalli,1.2871210933864277,0
4205,Naveen Kabab & Biriyani Mane,68,3.2,-0.30385427428648126,-0.5185862332478428,0,0,307,0,Banashankari,-1.1328300493790044,0
4206,Navi Food Point,68,3.6,-0.28189961277300885,-0.7354218394942816,1,0,1011,0,Basavanagudi,-1.1328300493790044,0
4207,Navi's Kitchen,68,2.8,-0.2515008506774316,-0.6270040363710622,1,0,1516,10,Bommanahalli,-0.3261796684571938,0
4208,Navrang Kabab Korner,21,3.7,0.2703445652966441,0.13192058549147342,1,0,1741,22,Rajajinagar,2.0937714743082383,1
4209,Navya Andhra Style Restaurant,33,3.5,-0.2987878139372184,-0.7354218394942816,0,0,1783,6,Hosur Road,-0.3261796684571938,0
4210,Navya Foods,68,3.4,-0.3072319145193232,-0.5185862332478428,1,0,1672,2,HSR,-0.3261796684571938,0
4211,Navya's,21,2.5,-0.23967910986248492,0.5655917979843509,1,0,1180,6,Bommanahalli,0.48047071246461687,3
4212,Nawab Di Biryani,80,2.8,-0.2515008506774316,-0.3017506270014041,0,0,359,29,Whitefield,-0.3261796684571938,2
4213,Nawab-E-Khana,68,3.1,-0.30892073463574415,-0.08491502075496535,0,0,1490,5,Whitefield,-0.3261796684571938,1
4214,Nawabi Handi,68,3.4,-0.2802107926565879,-0.41016843012462345,0,0,348,5,Whitefield,0.48047071246461687,2
4215,Nawabi Kitchen,21,2.8,-0.2515008506774316,0.13192058549147342,0,0,1516,5,Brookefield,-0.3261796684571938,1
4216,Nawabi Zaica,21,3.5,-0.28696607312227174,0.13192058549147342,1,0,1743,5,Marathahalli,0.48047071246461687,1
4217,Nawabs Empire,68,3.2,-0.3106095547521651,-0.5185862332478428,0,0,1526,29,"ITPL Main Road, Whitefield",1.2871210933864277,0
4218,Nawab's Kolkatta Roll,52,3.4,-0.3122983748685861,-0.843839642617501,0,0,2130,7,Brigade Road,-0.3261796684571938,0
4219,Nayi Dilli by Anand Sweets,21,4.0,-0.11808406148017603,0.9992630104772284,0,1,1516,3,Sarjapur Road,-0.3261796684571938,3
4220,Neals Cafe,68,3.1,-0.2954101737043765,0.023502782368254035,0,0,1516,1,Bannerghatta Road,-0.3261796684571938,1
4221,Nebula,21,3.3,-0.30892073463574415,0.34875619173791217,0,0,1638,22,Malleshwaram,2.0937714743082383,3
4222,Neema Restaurant,21,3.3,-0.3122983748685861,-0.08491502075496535,0,0,715,28,Sarjapur Road,0.48047071246461687,1
4223,Neer Dosa Fish Land,21,3.6,-0.2531896707938526,0.13192058549147342,0,0,1956,6,BTM,-0.3261796684571938,1
4224,Neer Dose Fish Land,68,3.5,-0.3055430944029022,-0.6270040363710622,0,0,2078,11,Domlur,0.48047071246461687,0
4225,Neethus Kitchen & Restaurant,68,2.9,-0.3004766340536394,-0.3017506270014041,0,0,1617,26,Majestic,0.48047071246461687,2
4226,Neetu's Kitchen,80,3.8,-0.2835884328894298,-0.41016843012462345,0,0,251,3,Bellandur,-0.3261796684571938,2
4227,Neffy's - Cakes & More,0,3.5,-0.2785219725401669,-0.5185862332478428,0,0,204,11,Indiranagar,-1.1328300493790044,0
4228,Nellore Abhiruchi,68,3.3,-0.3072319145193232,-0.5185862332478428,1,0,392,10,HSR,-0.3261796684571938,0
4229,Nellore Bhojanam,68,3.1,-0.023510134960602443,-0.6270040363710622,1,0,44,1,Bannerghatta Road,-1.1328300493790044,0
4230,Nellore Dosa Camp,68,3.3,-0.3106095547521651,-1.017308127614652,0,0,87,6,BTM,-0.3261796684571938,0
4231,Nellore Mess & Tiffens,58,3.0,-0.2903437133551136,-0.7354218394942816,0,0,1978,29,Whitefield,-0.3261796684571938,0
4232,Nellore Ruchulu,21,3.7,-0.2683890518416412,0.5655917979843509,1,0,1798,1,Bannerghatta Road,0.48047071246461687,3
4233,Nesara Mullti - Cuisine Family Dining & Garden...,21,2.7,-0.21603562823259154,0.5655917979843509,1,0,1618,22,Malleshwaram,1.2871210933864277,3
4234,Nevermind - Bar & Social,6,4.4,0.05417559039476157,3.167619072941616,0,1,816,25,Indiranagar,0.48047071246461687,3
4235,New A1 Chicken Biryani Point,68,3.1,-0.30892073463574415,-0.5185862332478428,0,0,307,4,Shivajinagar,-1.1328300493790044,0
4236,New Aastha,68,3.6,-0.2616337713759574,-0.6270040363710622,1,0,1516,8,Electronic City,-0.3261796684571938,0
4237,New Agarwal Bhavan,76,4.1,0.1082178341202322,-0.3017506270014041,1,0,1633,22,Yeshwantpur,1.2871210933864277,2
4238,New Alameen Restaurant,68,3.4,-0.2802107926565879,-0.5185862332478428,1,0,1308,11,Ulsoor,0.48047071246461687,0
4239,New Ambur Biryani,68,2.8,-0.2515008506774316,-0.5185862332478428,0,0,350,5,Brookefield,-0.3261796684571938,0
4240,New Ambur Dum Biryani,68,3.2,-0.3072319145193232,-0.7354218394942816,0,0,350,10,Koramangala 1st Block,-0.3261796684571938,0
4241,New Ambur Hot Dum Biryani,68,3.0,-0.3055430944029022,-0.5185862332478428,0,0,307,5,Brookefield,-1.1328300493790044,0
4242,New Andhra Chimney,21,3.1,-0.19914742706838195,0.34875619173791217,0,0,77,29,Whitefield,0.48047071246461687,3
4243,New Andhra House,21,3.7,0.5625104454374696,-0.1933328238781847,1,0,49,8,Electronic City,1.2871210933864277,1
4244,New Andhra Spice,21,3.6,-0.28189961277300885,0.13192058549147342,1,0,44,6,BTM,-1.1328300493790044,1
4245,New Aroma,68,3.3,-0.3122983748685861,-0.6270040363710622,0,0,643,23,Marathahalli,-1.1328300493790044,0
4246,New Arya Bhavan,68,3.1,-0.2802107926565879,-0.5185862332478428,0,0,2104,4,MG Road,0.48047071246461687,0
4247,New Banashankari Donne Biryani,68,3.5,-0.2987878139372184,-0.5185862332478428,0,0,364,2,Basavanagudi,-0.3261796684571938,0
4248,New Biriyani Darbar,21,3.6,-0.20421388741764482,-0.1933328238781847,1,0,400,9,RT Nagar,1.2871210933864277,1
4249,New Biryani Mane,21,3.7,-0.10288468043238741,-0.1933328238781847,1,0,1548,0,Uttarahalli,1.2871210933864277,1
4250,New Bombay Vada Pav,68,3.4,-0.21603562823259154,-0.843839642617501,0,0,1011,22,Rajajinagar,-1.1328300493790044,0
4251,New Chickpete Donne Biryani,68,3.1,-0.30892073463574415,-0.5185862332478428,1,0,307,22,Yeshwantpur,-1.1328300493790044,0
4252,New Cool Joint,68,3.5,-0.2802107926565879,-0.843839642617501,1,0,1022,3,Sarjapur Road,2.0937714743082383,0
4253,New Curries & Spice Restaurant,68,2.9,-0.3072319145193232,-0.7354218394942816,1,0,1977,24,New BEL Road,-1.1328300493790044,0
4254,New Delhi Dharbaar,68,2.8,-0.2515008506774316,-0.5185862332478428,0,0,1455,24,New BEL Road,-1.1328300493790044,0
4255,New Delicacy,21,3.7,-0.1738151253220676,-0.08491502075496535,1,0,780,10,HSR,0.48047071246461687,1
4256,New Farm Fresh,68,3.6,-0.2616337713759574,0.24033838861469278,0,0,1247,6,BTM,-0.3261796684571938,3
4257,New Fishland,68,3.9,-0.2531896707938526,-0.3017506270014041,0,0,1948,22,Malleshwaram,1.2871210933864277,2
4258,New Food Magic,21,3.2,-0.0606641775218635,-0.1933328238781847,1,0,69,8,Electronic City,1.2871210933864277,1
4259,New Friends,21,3.8,0.14199423644865133,0.7824274042307897,1,0,1654,6,BTM,1.2871210933864277,3
4260,New Golden Emperor,68,3.7,0.06768615132612923,-0.3017506270014041,1,0,1565,22,Yeshwantpur,0.48047071246461687,2
4261,New Gongura Grand,21,3.9,0.3024321475086422,0.023502782368254035,1,0,55,6,HSR,1.2871210933864277,1
4262,New Gongura's,21,3.7,-0.24643439032816875,0.023502782368254035,1,0,55,1,BTM,1.2871210933864277,1
4263,New Gowda's Fried Chicken,68,3.3,-0.2987878139372184,-0.5185862332478428,1,0,307,0,Banashankari,-1.1328300493790044,0
4264,New Grand Restaurant,21,3.1,-0.3004766340536394,-0.08491502075496535,1,0,1794,6,BTM,0.48047071246461687,1
4265,New Green Leaf Restaurant,21,3.6,-0.2481232104445897,0.13192058549147342,0,0,1312,8,Electronic City,1.2871210933864277,1
4266,New Hilal Restaurant,21,4.0,-0.13666108276080655,0.023502782368254035,0,0,1516,4,Shivajinagar,-0.3261796684571938,1
4267,New Hotel Prashanth,68,3.1,-0.3055430944029022,-0.5185862332478428,0,0,1013,8,Electronic City,-0.3261796684571938,0
4268,New Imperial Restaurant,21,3.7,-0.2531896707938526,-0.1933328238781847,0,0,1516,0,Banashankari,-0.3261796684571938,1
4269,New Indraprasta,68,2.8,-0.2515008506774316,-0.843839642617501,0,0,1987,0,Banashankari,-0.3261796684571938,0
4270,New Juice It Up,68,2.8,-0.2515008506774316,-0.7354218394942816,0,0,1269,23,Marathahalli,-0.3261796684571938,0
4271,New Kabab Plaza,21,2.8,-0.2515008506774316,-0.5185862332478428,0,0,364,1,BTM,-0.3261796684571938,0
4272,New Kabab Zone,21,2.9,-0.2329238293968011,-0.08491502075496535,1,0,1516,12,JP Nagar,-0.3261796684571938,1
4273,New Kadai,21,3.4,-0.2802107926565879,0.023502782368254035,1,0,1516,14,Kalyan Nagar,-0.3261796684571938,1
4274,New Kairali Restaurant,68,3.7,-0.16199338450712092,-0.3017506270014041,1,0,1321,9,Kammanahalli,-0.3261796684571938,2
4275,New Karavali Restaurant,21,3.3,-0.3106095547521651,-0.1933328238781847,1,0,1779,22,Yeshwantpur,0.48047071246461687,1
4276,New Karawali Lunch Home,68,3.5,-0.2852772530058508,-0.41016843012462345,1,0,1356,1,Bannerghatta Road,-1.1328300493790044,2
4277,New Khaayaal's Restaurant,68,3.0,-0.14003872299364847,-0.08491502075496535,0,0,1608,25,CV Raman Nagar,0.48047071246461687,1
4278,New Kohinoor Hotel,21,3.1,-0.3004766340536394,-0.1933328238781847,0,0,1455,27,Commercial Street,-1.1328300493790044,1
4279,New Krishna Bhavan,68,4.2,0.6942384145183043,-0.7354218394942816,0,0,2050,22,Malleshwaram,0.48047071246461687,0
4280,New Krishna Sagar,21,4.0,-0.2329238293968011,-0.3017506270014041,1,0,1627,14,HBR Layout,1.2871210933864277,2
4281,New Kudla Family Resturant,68,3.2,-0.3122983748685861,-0.1933328238781847,1,0,1516,4,MG Road,-0.3261796684571938,1
4282,New Leaf Restaurant,21,3.7,-0.2211020885818544,2.0834410417094222,1,1,643,11,Indiranagar,-1.1328300493790044,3
4283,New Limra Hotel,68,3.3,-0.3106095547521651,-0.7354218394942816,0,0,1992,19,BTM,0.48047071246461687,0
4284,New Madhuram,68,3.4,-0.3072319145193232,-0.6270040363710622,0,0,45,23,Marathahalli,-0.3261796684571938,0
4285,New Mahesh Friends Food Corner,68,3.2,-0.24474557021174778,-0.5185862332478428,1,0,1516,1,BTM,-0.3261796684571938,0
4286,New Mangalore Lunch Home,68,3.3,-0.3072319145193232,-0.7354218394942816,0,0,1372,0,Banashankari,0.48047071246461687,0
4287,New Mathura Grand,68,3.2,-0.3122983748685861,-0.5185862332478428,0,0,2050,20,Majestic,0.48047071246461687,0
4288,New Milestone Restaurant,21,3.4,-0.30892073463574415,0.34875619173791217,1,0,1455,23,Marathahalli,-1.1328300493790044,3
4289,New Modern Hotel,68,4.2,0.15381597726359802,-0.843839642617501,0,0,1977,2,Basavanagudi,-1.1328300493790044,0
